id,i,we,you,shehe,they,ipron,PastM,PresentM,FutureM,ProgM,family,friend,humans,posemo,negemo,insight,cause,discrep,tentat,certain,inhib,incl,excl,see,hear,feel,body,health,sexual,ingest,label
58698,0.00273224,0.00273224,0.006375228,0,0.00273224,0.024590164,0.005464481,0.011839709,0.010928962,0.026411658,0.00273224,0,0.016393443,0.008196721,0.023679417,0.040983607,0.028233151,0.036429872,0.027322404,0.005464481,0.006375228,0.037340619,0.033697632,0.004553734,0.003642987,0.010018215,0.024590164,0.059198543,0.001821494,0.014571949,0
319953,0.002120891,0.001060445,0.001060445,0.002120891,0,0.015906681,0.002120891,0.008483563,0.009544008,0.012725345,0.002120891,0,0.007423118,0.010604454,0.009544008,0.014846235,0.015906681,0.028632025,0.01378579,0.011664899,0.014846235,0.044538706,0.014846235,0.006362672,0.003181336,0.009544008,0.020148462,0.037115589,0.001060445,0.048780488,0
9112,0.00098912,0.00098912,0.013847676,0.001978239,0.006923838,0.019782394,0.001978239,0.008902077,0.026706231,0.027695351,0.001978239,0,0.005934718,0.020771513,0.012858556,0.040553907,0.017804154,0.042532146,0.015825915,0.015825915,0.005934718,0.043521266,0.033630069,0.022749753,0.00098912,0.00098912,0.009891197,0.016815035,0.001978239,0.00098912,0
267168,0,0,0.01369863,0,0,0.01369863,0,0,0.04109589,0.01369863,0,0,0,0.04109589,0.01369863,0.01369863,0.01369863,0.01369863,0,0,0.01369863,0.01369863,0,0.01369863,0,0.02739726,0,0,0,0,0
492798,0.00166251,0.004987531,0,0,0.003325021,0.014962594,0,0.008312552,0.004987531,0.00166251,0,0.000831255,0.009975062,0.015793849,0.02244389,0.019950125,0.026600166,0.040731505,0.023275145,0.008312552,0.017456359,0.04156276,0.026600166,0.00166251,0.002493766,0.003325021,0.040731505,0.044887781,0.000831255,0.08478803,0
48246,0,0,0.058823529,0,0,0.088235294,0,0,0,0,0,0,0.029411765,0,0,0.029411765,0,0,0,0,0,0.058823529,0.029411765,0.029411765,0.029411765,0.058823529,0,0,0,0,0
183900,0.004065041,0.000813008,0.008130081,0.004065041,0.000813008,0.023577236,0,0.009756098,0.004878049,0.008943089,0,0,0.011382114,0.017073171,0.020325203,0.021138211,0.021138211,0.045528455,0.026829268,0.011382114,0.008130081,0.041463415,0.033333333,0.004065041,0.002439024,0.009756098,0.026829268,0.04796748,0.002439024,0.031707317,0
83056,0.000800641,0.000800641,0,0.002401922,0,0.016813451,0.000800641,0.012009608,0.004803843,0.008006405,0.000800641,0,0.007205765,0.011208967,0.019215372,0.022417934,0.03122498,0.024819856,0.021617294,0.012810248,0.008006405,0.048038431,0.017614091,0.000800641,0.000800641,0.007205765,0.069655725,0.030424339,0,0.048038431,0
5930,0.020095188,0.004759387,0.01427816,0.00740349,0.001057641,0.02168165,0.003701745,0.00740349,0.006345849,0.024854574,0.001057641,0,0.00740349,0.022739291,0.015864622,0.042305658,0.023268112,0.034902168,0.026969857,0.022210471,0.008989952,0.05817028,0.044949762,0.007932311,0.00740349,0.007932311,0.026969857,0.03648863,0.002644104,0.00740349,0
124686,0.005172414,0.001724138,0.001724138,0.005172414,0,0.029310345,0.001724138,0.024137931,0.017241379,0.032758621,0,0,0.010344828,0.006896552,0.012068966,0.04137931,0.010344828,0.034482759,0.012068966,0.012068966,0.005172414,0.039655172,0.025862069,0.012068966,0.001724138,0.00862069,0.012068966,0.046551724,0.001724138,0.031034483,0
270394,0.003225806,0.025806452,0,0.003225806,0.003225806,0.038709677,0.009677419,0.012903226,0.003225806,0.019354839,0,0.006451613,0.029032258,0.022580645,0.016129032,0.035483871,0.04516129,0.019354839,0.019354839,0.012903226,0.009677419,0.067741935,0.032258065,0.009677419,0.003225806,0.003225806,0.009677419,0.012903226,0,0.006451613,0
26718,0.004901961,0.004901961,0.001960784,0.011764706,0,0.025490196,0.003921569,0.009803922,0.014705882,0.012745098,0.002941176,0,0.008823529,0.012745098,0.018627451,0.02745098,0.01372549,0.030392157,0.024509804,0.006862745,0.009803922,0.040196078,0.02745098,0.008823529,0.005882353,0.002941176,0.032352941,0.035294118,0.000980392,0.000980392,0
185987,0,0,0.005524862,0,0,0.019337017,0,0.013812155,0.005524862,0.013812155,0.002762431,0,0.011049724,0.019337017,0.011049724,0.055248619,0.027624309,0.024861878,0.022099448,0.011049724,0.005524862,0.041436464,0.013812155,0.005524862,0.005524862,0.002762431,0.013812155,0.052486188,0.002762431,0.049723757,0
24787,0.002816901,0,0.000938967,0.002816901,0.000938967,0.015023474,0,0.014084507,0.005633803,0.00657277,0.001877934,0,0.020657277,0.017840376,0.015962441,0.024413146,0.027230047,0.044131455,0.023474178,0.015023474,0.021596244,0.03943662,0.030046948,0.002816901,0.002816901,0.009389671,0.007511737,0.034741784,0.002816901,0.046948357,0
23347,0,0,0.032653061,0,0,0,0,0.004081633,0.020408163,0.012244898,0,0,0.004081633,0.024489796,0.008163265,0.036734694,0.012244898,0.016326531,0.020408163,0.028571429,0.008163265,0.024489796,0.012244898,0.069387755,0,0.008163265,0.004081633,0,0,0,0
39853,0.010344828,0.003448276,0,0.003448276,0,0.027586207,0,0.003448276,0.006896552,0.003448276,0,0,0.017241379,0.013793103,0.020689655,0.031034483,0.013793103,0.027586207,0.024137931,0.017241379,0.010344828,0.020689655,0.020689655,0.010344828,0,0,0.006896552,0.003448276,0,0.034482759,0
127680,0,0.002380952,0.007142857,0.007142857,0.002380952,0.030952381,0,0.014285714,0.007142857,0.004761905,0,0,0.002380952,0.028571429,0.023809524,0.016666667,0.028571429,0.042857143,0.038095238,0.019047619,0.014285714,0.052380952,0.035714286,0.004761905,0,0.007142857,0.023809524,0.069047619,0.004761905,0.021428571,0
23451,0.021917808,0.008219178,0.008219178,0.002739726,0,0.017808219,0.001369863,0.016438356,0.005479452,0.008219178,0.009589041,0,0.021917808,0.017808219,0.023287671,0.04109589,0.02739726,0.032876712,0.021917808,0.01369863,0.005479452,0.05890411,0.026027397,0.008219178,0.001369863,0.001369863,0.015068493,0.030136986,0.005479452,0.024657534,0
24248471,0.004813478,0,0.001203369,0.002406739,0,0.018050542,0.003610108,0.014440433,0.004813478,0.016847172,0.004813478,0,0.002406739,0.008423586,0.007220217,0.058965102,0.019253911,0.022864019,0.030084236,0.010830325,0.004813478,0.026474128,0.012033694,0.003610108,0.003610108,0.001203369,0.001203369,0,0.001203369,0.001203369,1
24010,0.001805054,0.003610108,0.007220217,0,0.002707581,0.018050542,0.001805054,0.00631769,0.011732852,0.010830325,0.002707581,0,0.01534296,0.011732852,0.02166065,0.018953069,0.02166065,0.026173285,0.019855596,0.009927798,0.009025271,0.05234657,0.039711191,0.001805054,0.001805054,0.010830325,0.008122744,0.023465704,0,0.044223827,0
23538162,0.003731343,0.005597015,0.000932836,0,0.003731343,0.041977612,0.001865672,0.014925373,0.008395522,0.010261194,0,0.000932836,0.027052239,0.025186567,0.023320896,0.02891791,0.013059701,0.027985075,0.021455224,0.019589552,0.007462687,0.069962687,0.025186567,0.005597015,0.008395522,0.002798507,0.003731343,0.002798507,0.001865672,0.001865672,1
8190,0.010862186,0.00407332,0.00203666,0.00407332,0,0.019687712,0.003394433,0.008825526,0.004752206,0.022403259,0,0,0.012898846,0.021045485,0.029871012,0.037338764,0.031907671,0.034623218,0.027155465,0.010183299,0.011541073,0.046843177,0.026476578,0.003394433,0.002715547,0.003394433,0.015614392,0.040733198,0.000678887,0.05431093,0
19463,0.005489478,0.004574565,0.013723696,0.000914913,0,0.030192132,0.000914913,0.013723696,0.01189387,0.016468435,0.017383349,0,0.026532479,0.017383349,0.012808783,0.040256176,0.024702653,0.032021958,0.034766697,0.015553522,0.003659652,0.043915828,0.042086002,0.007319305,0.006404392,0.001829826,0.018298262,0.021957914,0.001829826,0.053979872,0
24569,0.001112347,0.008898776,0.006674082,0.001112347,0.003337041,0.012235818,0.004449388,0.010011123,0.011123471,0.015572859,0.002224694,0,0.007786429,0.012235818,0.015572859,0.024471635,0.014460512,0.042269188,0.041156841,0.008898776,0.014460512,0.033370412,0.035595106,0.006674082,0.003337041,0.027808676,0.008898776,0.022246941,0,0.013348165,0
42146,0.007968127,0.007968127,0.013944223,0.005976096,0,0.039840637,0.003984064,0.021912351,0.009960159,0.027888446,0,0.001992032,0,0.017928287,0.001992032,0.03187251,0.017928287,0.013944223,0.011952191,0.001992032,0.009960159,0.051792829,0.027888446,0.021912351,0.003984064,0.009960159,0.015936255,0.007968127,0.001992032,0.037848606,0
133963,0.001953125,0.001953125,0,0.005859375,0,0.02734375,0.001953125,0.0234375,0.015625,0.03125,0,0,0.01171875,0.0078125,0.01171875,0.04296875,0.01171875,0.03515625,0.009765625,0.013671875,0.005859375,0.0390625,0.025390625,0.009765625,0.001953125,0.009765625,0.009765625,0.05078125,0.001953125,0.03515625,0
141613,0,0,0,0,0,0.010771993,0.002692998,0.011669659,0.000897666,0.003590664,0,0,0.002692998,0.026929982,0.02513465,0.012567325,0.009874327,0.035008977,0.023339318,0.005385996,0.007181329,0.035008977,0.013464991,0.003590664,0.00448833,0.010771993,0.061938959,0.065529623,0.002692998,0.031418312,0
261989,0,0.003188098,0,0,0,0.021253985,0.005313496,0.009564293,0.009564293,0.010626993,0,0,0.023379384,0.001062699,0.027630181,0.019128587,0.01487779,0.009564293,0.009564293,0.012752391,0.011689692,0.032943677,0.01381509,0.006376196,0.001062699,0.003188098,0.010626993,0.077577046,0.001062699,0.01487779,0
488941,0.005698006,0.017094017,0.00997151,0.00997151,0.011396011,0.01994302,0.002849003,0.014245014,0.004273504,0.01994302,0.005698006,0,0.015669516,0.01994302,0.032763533,0.034188034,0.01994302,0.02991453,0.01994302,0.00997151,0.007122507,0.068376068,0.027065527,0.002849003,0.011396011,0.007122507,0.005698006,0.002849003,0.001424501,0,0
26541687,0,0,0,0,0,0,0,0.068965517,0.017241379,0.034482759,0,0,0,0,0.034482759,0.017241379,0.017241379,0.017241379,0,0.068965517,0.017241379,0,0.051724138,0,0,0,0,0,0,0,1
51650,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
10345,0.011383538,0.006129597,0.00262697,0,0.000875657,0.025394046,0.001751313,0.016637478,0.003502627,0.019264448,0.000875657,0,0.014010508,0.008756567,0.014010508,0.029772329,0.028021016,0.018388792,0.016637478,0.017513135,0.009632224,0.049912434,0.03502627,0.014010508,0.001751313,0.006129597,0.025394046,0.018388792,0,0.028896673,0
25082,0.001988072,0.003976143,0.004970179,0,0.002982107,0.017892644,0.001988072,0.005964215,0.010934394,0.010934394,0.002982107,0,0.012922465,0.004970179,0.022862823,0.016898608,0.021868787,0.027833002,0.01888668,0.009940358,0.008946322,0.057654076,0.041749503,0.001988072,0.000994036,0.010934394,0.007952286,0.023856859,0,0.040755467,0
25452217,0.001175088,0,0,0,0.001175088,0.01586369,0.005287897,0.011163337,0.005875441,0.007638073,0.001175088,0,0.009400705,0.005875441,0.008813161,0.016451234,0.013513514,0.011163337,0.009988249,0.011750881,0.007638073,0.0346651,0.008813161,0.003525264,0.002350176,0.008813161,0.001175088,0.00293772,0,0.009988249,1
73972,0,0.003432494,0,0.001144165,0.001144165,0.009153318,0.001144165,0.005720824,0.005720824,0.011441648,0,0,0.004576659,0.011441648,0.02173913,0.026315789,0.022883295,0.017162471,0.017162471,0.013729977,0.012585812,0.050343249,0.02402746,0.001144165,0,0.001144165,0.003432494,0.011441648,0.001144165,0.033180778,0
52714,0.033333333,0,0,0,0,0.083333333,0,0,0.016666667,0.05,0,0,0.05,0.05,0.016666667,0.033333333,0,0.033333333,0.033333333,0.033333333,0,0.033333333,0.016666667,0.033333333,0,0.016666667,0.033333333,0.033333333,0,0.016666667,0
59728,0,0,0.002493766,0,0,0.007481297,0,0.012468828,0.002493766,0,0,0,0,0.007481297,0.067331671,0.009975062,0.044887781,0.039900249,0.012468828,0.002493766,0.002493766,0.154613466,0.007481297,0.009975062,0,0.002493766,0.094763092,0.044887781,0,0.112219451,0
26548,0.008583691,0,0.017167382,0,0,0.021459227,0,0,0.017167382,0.051502146,0.025751073,0,0.017167382,0.008583691,0.008583691,0.072961373,0.012875536,0.030042918,0.008583691,0.008583691,0.004291845,0.034334764,0.021459227,0.004291845,0,0.012875536,0.012875536,0.017167382,0,0.008583691,0
19317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227119,0.000877963,0,0.01404741,0.002633889,0.000877963,0.025460931,0,0.010535558,0.007023705,0.006145742,0,0.000877963,0.007901668,0.020193152,0.021071115,0.021071115,0.021071115,0.043898156,0.027216857,0.011413521,0.007901668,0.041264267,0.024582968,0.005267779,0,0.010535558,0.029850746,0.051799824,0.002633889,0.034240562,0
75540,0,0.001349528,0.004048583,0,0,0.006747638,0.002699055,0.006747638,0.01754386,0.008097166,0.028340081,0,0.01754386,0.006747638,0.018893387,0.024291498,0.039136302,0.047233468,0.026990553,0.008097166,0.009446694,0.044534413,0.031039136,0.008097166,0.002699055,0.006747638,0.024291498,0.048582996,0.002699055,0.085020243,0
6548,0,0,0.007575758,0.007575758,0.002525253,0.032828283,0,0.015151515,0.007575758,0.005050505,0,0,0.002525253,0.02020202,0.022727273,0.017676768,0.03030303,0.042929293,0.04040404,0.015151515,0.015151515,0.047979798,0.037878788,0.005050505,0,0.005050505,0.025252525,0.073232323,0.005050505,0.022727273,0
22992828,0.002640845,0,0,0.000880282,0.003521127,0.013204225,0.003521127,0.014084507,0.017605634,0.007922535,0,0.000880282,0.007042254,0.009683099,0.021126761,0.028169014,0.014084507,0.01056338,0.01584507,0.008802817,0.018485915,0.040492958,0.01056338,0.004401408,0.004401408,0.000880282,0.001760563,0,0,0.000880282,1
487777,0,0,0.003003003,0,0,0.010510511,0,0.013513514,0.006006006,0.004504505,0,0,0.012012012,0.009009009,0.007507508,0.01951952,0.021021021,0.015015015,0.021021021,0.010510511,0.016516517,0.046546547,0.015015015,0.003003003,0,0.001501502,0.009009009,0.048048048,0.006006006,0.039039039,0
60142,0,0,0.066666667,0,0,0,0,0,0,0.033333333,0,0,0,0.066666667,0,0.033333333,0,0.033333333,0.033333333,0,0,0,0.033333333,0.066666667,0,0.066666667,0,0,0,0,0
27532,0,0.010989011,0.010989011,0,0,0.021978022,0.010989011,0.021978022,0.021978022,0.010989011,0,0,0,0.054945055,0,0.043956044,0,0.010989011,0,0.021978022,0,0.054945055,0,0.010989011,0.010989011,0.010989011,0,0.021978022,0.010989011,0.032967033,0
15126,0,0,0.010582011,0,0,0.015873016,0.005291005,0.015873016,0.005291005,0.037037037,0.005291005,0,0.010582011,0.021164021,0.015873016,0.037037037,0.021164021,0.005291005,0,0.015873016,0.010582011,0.031746032,0.021164021,0.010582011,0,0.005291005,0.010582011,0.010582011,0.005291005,0.026455026,0
22709,0.002814259,0,0,0.000938086,0,0.019699812,0.001876173,0.00750469,0.001876173,0.014071295,0.000938086,0,0.005628518,0.008442777,0.00750469,0.029080675,0.021575985,0.023452158,0.016885553,0.020637899,0.011257036,0.04315197,0.023452158,0.011257036,0.001876173,0.012195122,0.004690432,0.01782364,0.004690432,0.040337711,0
19641,0.004761905,0.003571429,0.005952381,0,0,0.023809524,0,0.00952381,0.003571429,0.011904762,0,0,0.011904762,0.035714286,0.017857143,0.032142857,0.019047619,0.038095238,0.028571429,0.005952381,0.010714286,0.046428571,0.027380952,0.004761905,0.01547619,0.010714286,0.033333333,0.027380952,0.001190476,0.028571429,0
186011,0.002628121,0.00131406,0.002628121,0,0,0.018396846,0.00131406,0.015768725,0.009198423,0.007884363,0,0,0.006570302,0.009198423,0.017082786,0.022339028,0.03022339,0.036793693,0.013140604,0.007884363,0.010512484,0.038107753,0.013140604,0.003942181,0.00131406,0.011826544,0.039421813,0.040735874,0,0.002628121,0
22375,0.006286484,0.001347104,0.000449035,0.009429726,0.001796138,0.015267176,0.003143242,0.009429726,0.002694207,0.012123934,0.008082622,0,0.024696902,0.01077683,0.018859452,0.027391109,0.019308487,0.027391109,0.017961383,0.014818141,0.007633588,0.037718904,0.027840144,0.003592277,0.004490346,0.00493938,0.013022003,0.045352492,0.006735519,0.069151325,0
48224,0.001643385,0.000821693,0.005751849,0.000821693,0.000821693,0.013147083,0.000821693,0.006573541,0.006573541,0.007395234,0.002465078,0,0.00903862,0.013147083,0.022185703,0.015612161,0.027937551,0.043549712,0.027937551,0.013147083,0.008216927,0.041906327,0.029580937,0.007395234,0.000821693,0.013968776,0.011503698,0.034511093,0.000821693,0.017255546,0
47651,0,0,0,0,0,0,0,0,0.032258065,0.032258065,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0
235057,0.000953289,0.000953289,0.009532888,0.002859867,0.000953289,0.022878932,0,0.011439466,0.005719733,0.006673022,0.000953289,0,0.006673022,0.015252622,0.022878932,0.01620591,0.022878932,0.045757865,0.025738799,0.009532888,0.0085796,0.042897998,0.028598665,0.004766444,0,0.012392755,0.031458532,0.056244042,0.002859867,0.037178265,0
26789856,0.001325381,0.002650762,0.000662691,0.001988072,0.001325381,0.019880716,0.003313453,0.019218025,0.009277667,0.009277667,0.000662691,0,0.044400265,0.01325381,0.017892644,0.030483764,0.019218025,0.029821074,0.030483764,0.019218025,0.007289596,0.05036448,0.029821074,0.007952286,0.005964215,0.007952286,0.015904573,0.008614977,0.017892644,0,1
26620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0
186094,0,0.001926782,0.007707129,0,0,0.023121387,0.003853565,0.009633911,0.003853565,0.003853565,0,0,0.034682081,0.015414258,0.028901734,0.026974952,0.04238921,0.034682081,0.028901734,0.003853565,0.007707129,0.032755299,0.007707129,0.011560694,0,0.005780347,0.019267823,0.040462428,0.005780347,0,0
26145,0.015015015,0.008258258,0.00975976,0.002252252,0.000750751,0.038288288,0.001501502,0.00975976,0.00975976,0.012012012,0.006006006,0,0.02027027,0.023273273,0.013513514,0.024024024,0.021771772,0.036786787,0.023273273,0.011261261,0.006006006,0.054804805,0.029279279,0.006756757,0.007507508,0.006006006,0.00975976,0.02027027,0.003003003,0.028528529,0
26981,0.002496879,0.003745318,0.002496879,0.003745318,0,0.013732834,0.004993758,0.009987516,0.006242197,0.008739076,0,0,0.006242197,0.004993758,0.019975031,0.02247191,0.016229713,0.017478152,0.028714107,0.013732834,0.012484395,0.047440699,0.019975031,0.012484395,0.004993758,0.002496879,0.013732834,0.032459426,0,0.036204744,0
22853,0,0.007042254,0.008802817,0,0,0.01584507,0.001760563,0.014084507,0.003521127,0.01584507,0,0,0.007042254,0.01056338,0.01584507,0.033450704,0.029929577,0.042253521,0.017605634,0.012323944,0.01584507,0.029929577,0.029929577,0.012323944,0.00528169,0.012323944,0.01056338,0.028169014,0.003521127,0.008802817,0
125699,0.004901961,0,0.008169935,0,0,0.011437908,0.003267974,0.02124183,0.009803922,0.013071895,0,0,0.011437908,0.004901961,0.014705882,0.026143791,0.024509804,0.026143791,0.016339869,0.013071895,0.009803922,0.052287582,0.035947712,0.001633987,0,0.014705882,0.004901961,0.02124183,0,0.094771242,0
48227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126760563,0,0.056338028,0,0.014084507,0.028169014,0.014084507,0,0.028169014,0.014084507,0.028169014,0,0.028169014,0.042253521,0,0,0,0
354304,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0.019607843,0.156862745,0,0,0,0.019607843,0,0,0,0,0,0,0,0.039215686,0.019607843,0,0,0,0
40874,0.078431373,0,0,0,0,0,0,0,0,0.039215686,0.019607843,0,0.039215686,0.019607843,0.039215686,0.058823529,0.019607843,0.019607843,0.039215686,0,0.058823529,0.019607843,0.058823529,0.019607843,0,0,0.039215686,0,0,0,0
26649193,0.012597481,0.00659868,0.016196761,0.01019796,0.00119976,0.040791842,0.00239952,0.01079784,0.00719856,0.01139772,0.00059988,0,0.020995801,0.014397121,0.00719856,0.050989802,0.020995801,0.032993401,0.022795441,0.018596281,0.00539892,0.043191362,0.027594481,0.00839832,0.00839832,0.0029994,0.00359928,0.00179964,0.00179964,0,1
41684,0.008849558,0.013274336,0.026548673,0,0,0,0,0.004424779,0.008849558,0,0.004424779,0,0.004424779,0.057522124,0,0.022123894,0.017699115,0.022123894,0.022123894,0.004424779,0.013274336,0.030973451,0.022123894,0.013274336,0,0,0,0,0,0,0
53201,0.004072398,0.005882353,0.006334842,0.000452489,0.008597285,0.026696833,0.002714932,0.004524887,0.004977376,0.014027149,0,0,0.018099548,0.015837104,0.045248869,0.033936652,0.029411765,0.042533937,0.022624434,0.012669683,0.013574661,0.033936652,0.034841629,0.005429864,0.004072398,0.004977376,0.028506787,0.066968326,0.000904977,0.007692308,0
41840,0.003805899,0.006660324,0.013320647,0,0,0.011417697,0.000951475,0.008563273,0.007611798,0.008563273,0,0.002854424,0.010466223,0.031398668,0.013320647,0.02188392,0.025689819,0.040913416,0.031398668,0.011417697,0.006660324,0.037107517,0.022835395,0.005708849,0,0.008563273,0.004757374,0.014272122,0.00190295,0.017126546,0
52972,0.00155521,0.00155521,0.0155521,0,0,0.00777605,0.00155521,0.00466563,0.00311042,0.01088647,0.01088647,0,0.034214619,0.032659409,0.021772939,0.049766719,0.018662519,0.026438569,0.01244168,0.020217729,0.00466563,0.024883359,0.017107309,0.01088647,0.00155521,0.00466563,0.032659409,0.031104199,0.00933126,0.023328149,0
89445,0,0.001872659,0.010299625,0,0,0.010299625,0.00093633,0.010299625,0.016853933,0.02340824,0,0,0.001872659,0.019662921,0.018726592,0.033707865,0.040262172,0.051498127,0.018726592,0.007490637,0.009363296,0.062734082,0.024344569,0.005617978,0,0.010299625,0.027153558,0.038389513,0.00093633,0.052434457,0
197321,0.001037344,0.005186722,0.001037344,0,0.001037344,0.0093361,0.003112033,0.008298755,0.003112033,0.001037344,0,0,0.003112033,0.018672199,0.031120332,0.018672199,0.02593361,0.045643154,0.030082988,0.0093361,0.011410788,0.050829876,0.01659751,0.014522822,0.002074689,0.01659751,0.02593361,0.036307054,0.001037344,0.039419087,0
42073,0.001677852,0,0,0,0,0.011744966,0.001677852,0.023489933,0.001677852,0.006711409,0,0,0.015100671,0.021812081,0.011744966,0.025167785,0.013422819,0.030201342,0.033557047,0.005033557,0.010067114,0.046979866,0.013422819,0.008389262,0.001677852,0.015100671,0.016778523,0.038590604,0.005033557,0.083892617,0
43405,0,0,0.010526316,0,0,0.021052632,0,0,0.005263158,0.031578947,0.015789474,0,0.026315789,0,0.021052632,0.031578947,0.021052632,0.015789474,0.031578947,0.010526316,0.005263158,0.015789474,0.026315789,0.010526316,0.005263158,0.010526316,0.015789474,0.005263158,0,0.026315789,0
26672,0.004716981,0,0.004716981,0,0,0.009433962,0,0.004716981,0.009433962,0.033018868,0.009433962,0,0.009433962,0.014150943,0.004716981,0.037735849,0.023584906,0,0.009433962,0.014150943,0.004716981,0.056603774,0.014150943,0.018867925,0.009433962,0.009433962,0.028301887,0,0,0.004716981,0
283223,0.001531394,0,0.003062787,0,0,0.013782542,0,0.001531394,0.012251149,0.012251149,0,0,0.006125574,0.015313936,0.007656968,0.015313936,0.012251149,0.029096478,0.006125574,0.015313936,0.015313936,0.030627871,0.010719755,0.012251149,0,0.013782542,0.018376723,0.038284839,0.006125574,0.033690658,0
528588,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,0,0,0
24032252,0,0,0.014248705,0.000647668,0,0.018782383,0.001943005,0.012305699,0.005181347,0.017487047,0.000647668,0,0.018782383,0.010362694,0.016839378,0.028497409,0.019430052,0.027849741,0.022020725,0.009067358,0.031735751,0.04015544,0.029792746,0.005181347,0.003238342,0,0.001943005,0.00388601,0,0.002590674,1
334328,0.004793864,0,0.002876318,0,0.000958773,0.021093001,0.002876318,0.001917546,0.0105465,0.006711409,0,0.000958773,0.019175455,0.008628955,0.026845638,0.020134228,0.046021093,0.032598274,0.024928092,0.009587728,0.0105465,0.039309684,0.022051774,0.004793864,0.001917546,0.005752637,0.009587728,0.015340364,0.000958773,0,0
186159,0.001128668,0.001128668,0.021444695,0.001128668,0,0.01241535,0.003386005,0.010158014,0.005643341,0.007900677,0.001128668,0,0.013544018,0.031602709,0.01241535,0.034988713,0.023702032,0.023702032,0.021444695,0.011286682,0.007900677,0.03724605,0.018058691,0.010158014,0.003386005,0.006772009,0.01241535,0.013544018,0.003386005,0.023702032,0
239796,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,0,0,0
41758,0.00228833,0,0,0,0.00228833,0.025171625,0,0.004576659,0.011441648,0.00228833,0,0,0.018306636,0.016018307,0.020594966,0.011441648,0.032036613,0.013729977,0.004576659,0.018306636,0.018306636,0.04576659,0.013729977,0.00228833,0,0.006864989,0.027459954,0.064073227,0,0.050343249,0
23261,0.004530011,0.001132503,0,0.011325028,0.001132503,0.018120045,0.001132503,0.01585504,0.006795017,0.011325028,0.002265006,0,0.027180068,0.01585504,0.01585504,0.026047565,0.035107588,0.039637599,0.028312571,0.00792752,0.013590034,0.039637599,0.027180068,0.004530011,0.003397508,0.00792752,0.016987542,0.028312571,0.006795017,0.04416761,0
58209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25735077,0,0,0.011527378,0,0,0.011527378,0,0.008645533,0.002881844,0.023054755,0,0,0.017291066,0.005763689,0.008645533,0.023054755,0.008645533,0.014409222,0.002881844,0.014409222,0,0.034582133,0.008645533,0.005763689,0.017291066,0.002881844,0.005763689,0,0,0.011527378,1
26319572,0.021604938,0.00154321,0.00154321,0.007716049,0.009259259,0.038580247,0.007716049,0.016975309,0.010802469,0.032407407,0.007716049,0,0.038580247,0.020061728,0.015432099,0.060185185,0.021604938,0.032407407,0.033950617,0.012345679,0.010802469,0.081790123,0.023148148,0.021604938,0.00154321,0.00462963,0.010802469,0,0.00617284,0.00308642,1
35226,0.002004008,0.002004008,0.004008016,0,0,0.022044088,0.002004008,0.004008016,0.004008016,0.01002004,0,0,0.01002004,0.02004008,0.03006012,0.03006012,0.046092184,0.042084168,0.022044088,0.01002004,0.022044088,0.04008016,0.02004008,0,0.002004008,0.016032064,0.008016032,0.01002004,0,0.016032064,0
24693594,0,0.001396648,0.002793296,0,0,0.023743017,0.001396648,0.00698324,0.00698324,0.018156425,0,0,0.005586592,0.034916201,0.012569832,0.027932961,0.020949721,0.01396648,0.023743017,0.016759777,0.012569832,0.022346369,0.026536313,0.027932961,0.004189944,0.002793296,0.002793296,0,0.001396648,0,1
224479,0.001579779,0,0.001579779,0,0,0.003159558,0.001579779,0.012638231,0.009478673,0.017377567,0.004739336,0,0.011058452,0.011058452,0.017377567,0.025276461,0.014218009,0.025276461,0.018957346,0.004739336,0.007898894,0.042654028,0.023696682,0,0,0.017377567,0.018957346,0.058451817,0.001579779,0.034755134,0
60948,0,0.00152207,0.000507357,0.002029427,0.000507357,0.014713343,0.00152207,0.020294267,0.006595637,0.011161847,0,0,0.002536783,0.00304414,0.0152207,0.02891933,0.019279554,0.021816337,0.01978691,0.00761035,0.01369863,0.061897514,0.017757484,0.00456621,0.002029427,0.00304414,0.002536783,0.008625063,0.001014713,0.01217656,0
323253,0.004835165,0.001758242,0.000879121,0.002197802,0,0.018021978,0.002197802,0.012747253,0.01010989,0.008791209,0.000879121,0,0.014505495,0.016703297,0.015384615,0.018021978,0.021098901,0.035604396,0.025494505,0.014505495,0.008791209,0.036923077,0.03032967,0.006153846,0.006153846,0.012307692,0.025934066,0.025934066,0.001758242,0.034285714,0
