index,id,功能词,代名詞,特定人稱代名詞,第一人稱單數代名詞,第一人稱複數代名詞,第二人稱代名詞,第三人稱單數代名詞,第三人稱複數代名詞,非特定人稱代名詞,動詞,助動詞,副詞,介係詞,連接詞,否定詞,概數詞,數字,髒話,第二人稱複數代名詞,後置詞,特指定詞,量詞,語助詞,多用途詞,時態標定詞,過去時態標定詞,現在時態標定詞,未來時態標定詞,延續時態標定詞,社會歷程詞,家族詞,朋友詞,人類詞,情感歷程詞,正向情緒詞,負向情緒詞,焦慮詞,生氣詞,悲傷詞,認知歷程詞,洞察詞,因果詞,差距詞,暫訂詞,確切詞,限制詞,包含詞,排除詞,感知歷程詞,視覺詞,聽覺詞,感覺詞,生理歷程詞,身體詞,健康詞,性詞,攝食詞,相對詞,移動詞,空間詞,時間詞,工作詞,成就詞,休閒詞,家庭詞,金錢詞,宗教詞,死亡詞,應和詞,停頓贅詞,填充贅詞,label
559,310566,0.46833286,0.054245953,0.028401022,0.008804317,0.00028401,0.003124112,0.009088327,0.007100256,0.02584493,0.115876172,0.019028685,0.080374893,0.069014485,0.053677932,0.013916501,0.017892644,0.021584777,0.00028401,0,0.026128941,0.014200511,0.041749503,0.109059926,0.116444192,0.047429707,0.003408123,0.01306447,0.007952286,0.022152798,0.048565748,0.001988072,0,0.016472593,0.067594433,0.023856859,0.026128941,0.005964215,0.002556092,0.007668276,0.182618574,0.038909401,0.023856859,0.019312695,0.015904573,0.015904573,0.008520307,0.046861687,0.022720818,0.015904573,0.006248225,0.003692133,0.002556092,0.05055382,0.028117012,0.02527691,0.001136041,0.001988072,0.141437092,0.032945186,0.058506106,0.053393922,0.019312695,0.026980971,0.010224368,0.00056802,0.003124112,0.004544164,0.005680204,0.049985799,0.001136041,0.005112184,0
82,29820,0.583333333,0.125,0.083333333,0,0.041666667,0.041666667,0,0,0.041666667,0.125,0,0,0,0.083333333,0.083333333,0,0.083333333,0,0,0,0,0.125,0.083333333,0.041666667,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.333333333,0.083333333,0.041666667,0,0,0.041666667,0.041666667,0.083333333,0,0,0,0,0,0.083333333,0,0,0,0.083333333,0.125,0.041666667,0.041666667,0.041666667,0,0,0,0,0,0,0,0,0,0,0
1207,35661,0.426997245,0.035812672,0.019283747,0,0.002754821,0.016528926,0,0,0.019283747,0.151515152,0.03030303,0.071625344,0.063360882,0.035812672,0.035812672,0.041322314,0.011019284,0,0,0.019283747,0,0.049586777,0.071625344,0.090909091,0.024793388,0.002754821,0.005509642,0.005509642,0.011019284,0.033057851,0,0,0,0.046831956,0.016528926,0.022038567,0.002754821,0,0.002754821,0.173553719,0.024793388,0.03030303,0.024793388,0.022038567,0.011019284,0.011019284,0.060606061,0.011019284,0.013774105,0.005509642,0,0.008264463,0.027548209,0.005509642,0.011019284,0,0.013774105,0.126721763,0.022038567,0.079889807,0.033057851,0.022038567,0.03030303,0.008264463,0,0.022038567,0,0.002754821,0.027548209,0,0.002754821,0
654,25338175,0.429245283,0.020754717,0.012264151,0.002830189,0.000943396,0.003773585,0.001886792,0.002830189,0.008490566,0.117924528,0.024528302,0.094339623,0.068867925,0.052830189,0.017924528,0.032075472,0.018867925,0,0,0.035849057,0.012264151,0.04245283,0.08490566,0.079245283,0.032075472,0.003773585,0.011320755,0.008490566,0.008490566,0.030188679,0.002830189,0,0.009433962,0.033962264,0.019811321,0.009433962,0,0.001886792,0.003773585,0.160377358,0.025471698,0.01509434,0.023584906,0.030188679,0.008490566,0.004716981,0.041509434,0.023584906,0.028301887,0.006603774,0.003773585,0.005660377,0.073584906,0.004716981,0.003773585,0,0.068867925,0.100943396,0.025471698,0.05,0.032075472,0.018867925,0.01509434,0.075471698,0.006603774,0.016981132,0.000943396,0,0.036792453,0.000943396,0.005660377,1
270,23671967,0.478197674,0.052325581,0.030523256,0.006540698,0.013081395,0.000726744,0.002906977,0.003633721,0.021802326,0.152616279,0.018895349,0.055959302,0.067587209,0.047238372,0.009447674,0.023982558,0.040697674,0,0.003633721,0.035610465,0.018168605,0.058139535,0.106831395,0.09375,0.069767442,0.002180233,0.01744186,0.010174419,0.03997093,0.088662791,0.010901163,0.001453488,0.026162791,0.021075581,0.010901163,0.005087209,0.001453488,0.001453488,0.000726744,0.189680233,0.060319767,0.012354651,0.015261628,0.00872093,0.004360465,0.002180233,0.07122093,0.01380814,0.021802326,0.007267442,0.00872093,0.003633721,0.025436047,0.015988372,0.001453488,0,0.010901163,0.159883721,0.047238372,0.074854651,0.039244186,0.020348837,0.010174419,0.012354651,0.004360465,0.002906977,0.000726744,0,0.05377907,0.003633721,0.006540698,1
1739,201689,0.403225806,0.048387097,0.020373514,0.001697793,0,0.015280136,0.002546689,0.000848896,0.028013582,0.128183362,0.051782683,0.078947368,0.06196944,0.051782683,0.013582343,0.013582343,0.005093379,0.000848896,0,0.033955857,0.010186757,0.033955857,0.060271647,0.078947368,0.022920204,0,0.010186757,0.006791171,0.005942275,0.033106961,0,0,0.01188455,0.054329372,0.017826825,0.021222411,0,0.008488964,0.005942275,0.185059423,0.018675722,0.022071307,0.0475382,0.028013582,0.013582343,0.007640068,0.041595925,0.028862479,0.029711375,0.005942275,0.001697793,0.011035654,0.107809847,0.028013582,0.05008489,0.003395586,0.034804754,0.088285229,0.017826825,0.043293718,0.030560272,0.015280136,0.026315789,0.012733447,0.004244482,0.000848896,0.001697793,0.009337861,0.039898132,0.001697793,0.016129032,0
568,25003326,0.401242236,0.013664596,0.007453416,0.002484472,0.001242236,0.003726708,0,0,0.00621118,0.069565217,0.01863354,0.049689441,0.057142857,0.031055901,0.008695652,0.033540373,0.031055901,0,0,0.045962733,0.019875776,0.104347826,0.037267081,0.048447205,0.058385093,0.002484472,0.039751553,0.003726708,0.01242236,0.023602484,0,0,0.00621118,0.029813665,0.022360248,0.003726708,0,0.002484472,0,0.111801242,0.022360248,0.007453416,0.00621118,0.00621118,0.008695652,0.001242236,0.058385093,0.009937888,0.026086957,0.002484472,0.00621118,0.002484472,0.01863354,0.016149068,0.001242236,0,0.001242236,0.159006211,0.028571429,0.059627329,0.042236025,0.027329193,0.013664596,0.022360248,0.001242236,0.038509317,0.001242236,0,0.022360248,0.002484472,0.007453416,1
3118,29667,0.334415584,0.01461039,0.002705628,0,0.000541126,0.001623377,0.000541126,0,0.011904762,0.104437229,0.01461039,0.064393939,0.029220779,0.036796537,0.006493506,0.024891775,0.04978355,0.003246753,0,0.0254329,0.028679654,0.055735931,0.045995671,0.038419913,0.034090909,0.002164502,0.007034632,0.008658009,0.016233766,0.016774892,0.002164502,0,0.007034632,0.03030303,0.012445887,0.010281385,0.000541126,0.005411255,0.002705628,0.125541126,0.023268398,0.005952381,0.013528139,0.009199134,0.010822511,0.002705628,0.039502165,0.0254329,0.03517316,0.009199134,0.003787879,0.01461039,0.131493506,0.03517316,0.039502165,0.006493506,0.056818182,0.119047619,0.026515152,0.048160173,0.050865801,0.00487013,0.007034632,0.020562771,0.005952381,0.00487013,0.001623377,0,0.057359307,0.004329004,0.01461039,0
947,26319099,0.381477398,0.031973539,0.007717751,0.001102536,0.003307607,0,0,0.001102536,0.024255788,0.084895259,0.017640573,0.082690187,0.057331863,0.063947078,0.016538037,0.024255788,0.006615215,0,0.001102536,0.017640573,0.012127894,0.036383682,0.074972437,0.076074972,0.025358324,0.002205072,0.004410143,0.003307607,0.015435502,0.055126792,0,0,0.012127894,0.041896362,0.005512679,0.027563396,0.002205072,0.016538037,0.002205072,0.163175303,0.034178611,0.019845645,0.023153252,0.023153252,0.005512679,0.016538037,0.030871003,0.025358324,0.02646086,0.014332966,0.004410143,0.002205072,0.006615215,0.003307607,0.005512679,0,0.002205072,0.112458655,0.036383682,0.051819184,0.035281147,0.014332966,0.012127894,0.006615215,0.003307607,0.002205072,0.001102536,0.003307607,0.033076075,0,0.005512679,1
2202,29524,0.385756677,0.028684471,0.012858556,0,0.001978239,0.009891197,0,0.00098912,0.015825915,0.087042532,0.013847676,0.071216617,0.067260138,0.048466864,0.020771513,0.018793274,0.013847676,0,0,0.027695351,0.012858556,0.037586548,0.074183976,0.089020772,0.034619189,0.001978239,0.016815035,0.002967359,0.012858556,0.03264095,0.003956479,0,0.011869436,0.039564787,0.015825915,0.013847676,0.002967359,0.002967359,0.002967359,0.175074184,0.025717112,0.024727992,0.016815035,0.022749753,0.010880317,0.006923838,0.055390702,0.024727992,0.012858556,0.002967359,0,0.005934718,0.077151335,0.016815035,0.024727992,0,0.037586548,0.112759644,0.028684471,0.052423343,0.033630069,0.019782394,0.021760633,0.026706231,0,0.00098912,0.00098912,0.001978239,0.052423343,0,0.001978239,0
786,25811485,0.339210155,0.011988717,0.002820874,0.002115656,0,0.000705219,0,0,0.009167842,0.095204513,0.02045134,0.064174894,0.070521862,0.050070522,0.009167842,0.021156559,0.006346968,0,0,0.023977433,0.017630465,0.019040903,0.071932299,0.090267983,0.029619182,0.001410437,0.009873061,0.007052186,0.011283498,0.014104372,0,0,0.003526093,0.016925247,0.011988717,0.004231312,0.002115656,0,0.000705219,0.216502116,0.042313117,0.031029619,0.021861777,0.021156559,0.02045134,0.034555712,0.048660085,0.016925247,0.008462623,0.005641749,0.002115656,0.000705219,0.00493653,0.003526093,0.002115656,0.001410437,0,0.108603667,0.016925247,0.066995769,0.026093089,0.098025388,0.077574048,0.002115656,0.00493653,0.069816643,0.000705219,0,0.028208745,0,0.003526093,1
401,24236211,0.288135593,0.033898305,0,0,0,0,0,0,0.033898305,0.101694915,0.016949153,0.016949153,0.06779661,0,0,0.033898305,0.016949153,0,0,0,0,0.06779661,0.016949153,0.033898305,0.016949153,0,0.016949153,0,0,0.016949153,0,0,0.016949153,0.050847458,0,0.016949153,0.016949153,0,0.016949153,0.084745763,0.050847458,0,0.050847458,0.033898305,0,0,0.016949153,0,0.050847458,0.016949153,0,0.033898305,0.016949153,0,0.016949153,0,0,0.254237288,0.033898305,0.152542373,0.084745763,0.016949153,0,0.016949153,0.016949153,0,0,0.033898305,0.050847458,0,0,1
573,25019253,0.478613569,0.050884956,0.030973451,0.006637168,0.008849558,0.002212389,0.011061947,0.001474926,0.019911504,0.144542773,0.027286136,0.087020649,0.081120944,0.061946903,0.014749263,0.025073746,0.016961652,0.000737463,0.000737463,0.030973451,0.006637168,0.045722714,0.092182891,0.078171091,0.067109145,0.008849558,0.018436578,0.007374631,0.032448378,0.09439528,0.030235988,0,0.026548673,0.040560472,0.020648968,0.014011799,0.002212389,0.003687316,0.004424779,0.198377581,0.047935103,0.012536873,0.028023599,0.021386431,0.009587021,0.002212389,0.064159292,0.029498525,0.024336283,0.003687316,0.01179941,0.003687316,0.017699115,0.005162242,0.004424779,0,0.008849558,0.158554572,0.033923304,0.065634218,0.057522124,0.002949853,0.008849558,0.000737463,0.010324484,0.000737463,0,0.007374631,0.047935103,0.002949853,0.007374631,1
4064,295924,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.090909091,0.454545455,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0
628,57651,0.461538462,0.076923077,0.046153846,0,0.030769231,0.015384615,0,0,0.046153846,0.123076923,0.046153846,0.092307692,0.030769231,0.030769231,0,0.061538462,0.030769231,0,0,0.030769231,0,0,0.092307692,0.061538462,0.061538462,0,0,0.030769231,0.030769231,0.061538462,0,0,0,0.061538462,0.015384615,0.015384615,0,0,0,0.230769231,0.061538462,0,0.030769231,0.015384615,0.015384615,0,0.076923077,0.015384615,0.015384615,0,0,0,0.030769231,0,0.015384615,0,0.015384615,0.153846154,0.015384615,0.030769231,0.076923077,0.030769231,0,0,0,0,0,0,0.076923077,0.015384615,0.015384615,0
3531,3684,0.302583026,0.011070111,0.003690037,0.001845018,0,0.001845018,0,0,0.007380074,0.079335793,0.016605166,0.042435424,0.038745387,0.018450185,0.009225092,0.018450185,0.040590406,0.003690037,0,0.027675277,0.02398524,0.066420664,0.031365314,0.044280443,0.027675277,0,0.001845018,0.011070111,0.014760148,0.009225092,0,0,0.003690037,0.053505535,0.022140221,0.009225092,0,0.005535055,0.005535055,0.132841328,0.012915129,0.009225092,0.033210332,0.005535055,0.016605166,0.018450185,0.036900369,0.012915129,0.027675277,0.005535055,0,0.016605166,0.099630996,0.018450185,0.040590406,0.005535055,0.038745387,0.110701107,0.02398524,0.04797048,0.051660517,0.007380074,0.016605166,0.009225092,0.001845018,0.005535055,0.011070111,0.001845018,0.044280443,0,0.003690037,0
1686,48102,0.406344411,0.033232628,0.016616314,0,0.00755287,0.006042296,0.003021148,0,0.016616314,0.13897281,0.027190332,0.084592145,0.048338369,0.046827795,0.013595166,0.036253776,0.021148036,0,0,0.013595166,0.013595166,0.034743202,0.064954683,0.078549849,0.042296073,0.003021148,0.01510574,0.013595166,0.010574018,0.054380665,0.001510574,0,0.010574018,0.052870091,0.018126888,0.027190332,0.00755287,0.004531722,0.003021148,0.202416918,0.036253776,0.027190332,0.025679758,0.018126888,0.010574018,0.018126888,0.043806647,0.03021148,0.031722054,0.01510574,0.012084592,0.004531722,0.069486405,0.003021148,0.061933535,0,0.00755287,0.129909366,0.025679758,0.063444109,0.034743202,0.019637462,0.025679758,0.010574018,0.001510574,0.003021148,0.003021148,0.003021148,0.03776435,0.004531722,0.003021148,0
791,38288,0.448979592,0.081632653,0.081632653,0.081632653,0,0,0,0,0,0.081632653,0.040816327,0.142857143,0.06122449,0.020408163,0,0.020408163,0,0,0,0.020408163,0,0,0.102040816,0.12244898,0.040816327,0,0,0,0.040816327,0.102040816,0.020408163,0,0.040816327,0.06122449,0.020408163,0.020408163,0,0,0,0.244897959,0.06122449,0.020408163,0.020408163,0.040816327,0,0.040816327,0.020408163,0.06122449,0.020408163,0.020408163,0,0,0.020408163,0.020408163,0,0,0,0.163265306,0.020408163,0.12244898,0.040816327,0.020408163,0,0.020408163,0.020408163,0,0.020408163,0,0.040816327,0.020408163,0,0
2637,240014,0.365803109,0.035233161,0.023834197,0.002072539,0.002072539,0.019689119,0,0,0.011398964,0.129533679,0.030051813,0.069430052,0.040414508,0.025906736,0.01865285,0.029015544,0.01761658,0,0,0.01865285,0.006217617,0.03626943,0.068393782,0.083937824,0.023834197,0.003108808,0.008290155,0.004145078,0.008290155,0.052849741,0.001036269,0,0.01865285,0.050777202,0.034196891,0.008290155,0,0,0.002072539,0.159585492,0.031088083,0.01761658,0.026943005,0.01865285,0.012435233,0.012435233,0.03626943,0.019689119,0.040414508,0.011398964,0.002072539,0.006217617,0.063212435,0.023834197,0.010362694,0.009326425,0.030051813,0.116062176,0.026943005,0.048704663,0.039378238,0.01865285,0.013471503,0.014507772,0.002072539,0.023834197,0,0.001036269,0.044559585,0.001036269,0.005181347,0
4140,67030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0.222222222,0.222222222,0,0,0,0,0.111111111,0,0,0,0,0,0,0.111111111,0,0.111111111,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,27470,0.5,0.25,0,0,0,0,0,0,0.25,0.083333333,0.083333333,0.166666667,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.083333333,0,0,0,0.083333333,0.166666667,0,0,0.083333333,0.083333333,0.083333333,0,0,0,0,0.333333333,0.166666667,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.083333333,0,0,0
587,56750,0.465031789,0.059037239,0.023614896,0.010899183,0.005449591,0.006357856,0,0.000908265,0.035422343,0.130790191,0.028156222,0.10808356,0.042688465,0.046321526,0.008174387,0.030881017,0.019073569,0.002724796,0,0.0208901,0.013623978,0.029064487,0.117166213,0.102633969,0.036330609,0.004541326,0.00181653,0.008174387,0.021798365,0.032697548,0,0,0.004541326,0.0417802,0.018165304,0.017257039,0.000908265,0.006357856,0.002724796,0.192552225,0.037238874,0.018165304,0.024523161,0.026339691,0.012715713,0.005449591,0.040871935,0.033605813,0.026339691,0.002724796,0.007266122,0.006357856,0.0626703,0.00181653,0.002724796,0.002724796,0.056312443,0.10626703,0.016348774,0.0626703,0.0208901,0.026339691,0.012715713,0.007266122,0.002724796,0.018165304,0.003633061,0,0.063578565,0.028156222,0.019073569,0
4005,204769,0.153846154,0,0,0,0,0,0,0,0,0.038461538,0,0.076923077,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0.038461538,0,0.038461538,0,0,0,0,0,0,0.076923077,0.038461538,0.076923077,0,0.038461538,0,0,0.076923077,0,0,0
1945,64092,0.394736842,0.052631579,0.026315789,0,0,0.026315789,0,0,0.026315789,0.131578947,0,0.078947368,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0,0,0,0.026315789,0.052631579,0.078947368,0.026315789,0.052631579,0,0,0,0.052631579,0.078947368,0,0,0,0.026315789,0,0.026315789,0.026315789,0,0,0.105263158,0.052631579,0,0,0,0.026315789,0,0,0.026315789,0.078947368,0,0.052631579,0.026315789,0.078947368,0.026315789,0,0,0.052631579,0.105263158,0,0.078947368,0.026315789,0.052631579,0,0.078947368,0,0.052631579,0,0,0.052631579,0,0.026315789,0
3925,42088,0.206896552,0,0,0,0,0,0,0,0,0.068965517,0,0.034482759,0.103448276,0.034482759,0,0,0,0,0,0,0,0.068965517,0,0.034482759,0,0,0,0,0,0.034482759,0,0,0,0.068965517,0.034482759,0.034482759,0,0,0,0.103448276,0.034482759,0,0,0,0,0,0.034482759,0,0.034482759,0,0,0.034482759,0,0,0,0,0,0.137931034,0.068965517,0.103448276,0.068965517,0.103448276,0,0.034482759,0,0,0,0,0,0,0,0
261,23881,0.502170139,0.055121528,0.025173611,0.006944444,0.000868056,0.015625,0.000868056,0.000868056,0.030381944,0.177951389,0.032118056,0.098958333,0.0625,0.080295139,0.018663194,0.042534722,0.010850694,0.000434028,0,0.026909722,0.006076389,0.028645833,0.085069444,0.109375,0.028645833,0.005208333,0.006944444,0.006076389,0.010416667,0.049479167,0.002604167,0,0.015625,0.045138889,0.008680556,0.026909722,0.002170139,0.009982639,0.004340278,0.246527778,0.030815972,0.042534722,0.037760417,0.026909722,0.025173611,0.009982639,0.049913194,0.044704861,0.021701389,0.00390625,0.006076389,0.004340278,0.115451389,0.026909722,0.051649306,0.003472222,0.039930556,0.115885417,0.023871528,0.049479167,0.042534722,0.015190972,0.028211806,0.006944444,0.000434028,0.003472222,0.001736111,0.002604167,0.049913194,0.003472222,0.017361111,0
3130,13043,0.333333333,0.111111111,0.111111111,0.111111111,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0,0,0,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0
1104,531481,0.431269675,0.048268625,0.017838405,0.004197272,0.001049318,0.004197272,0.007345226,0.001049318,0.03043022,0.100734523,0.039874082,0.069254984,0.060860441,0.054564533,0.025183631,0.027282267,0.012591815,0,0,0.019937041,0.013641133,0.020986359,0.104931794,0.14270724,0.019937041,0,0.009443861,0.004197272,0.006295908,0.082896118,0.001049318,0,0.059811123,0.0409234,0.026232949,0.011542497,0,0.001049318,0.008394544,0.174186779,0.024134313,0.014690451,0.03567681,0.011542497,0.014690451,0.00524659,0.041972718,0.037775446,0.031479538,0.006295908,0.006295908,0.00524659,0.069254984,0.003147954,0.041972718,0.013641133,0.048268625,0.078698846,0.011542497,0.043022036,0.018887723,0.011542497,0.015739769,0.069254984,0.002098636,0.001049318,0.001049318,0.002098636,0.0409234,0.003147954,0.003147954,0
3584,65977,0.298701299,0.051948052,0.025974026,0,0.012987013,0.012987013,0,0,0.025974026,0.077922078,0,0.038961039,0.051948052,0.051948052,0,0.012987013,0,0,0,0.012987013,0,0.064935065,0.038961039,0.051948052,0.025974026,0,0.025974026,0,0,0.038961039,0,0,0.012987013,0.064935065,0.051948052,0,0,0,0,0.077922078,0,0,0.012987013,0.025974026,0.012987013,0,0.025974026,0.025974026,0.103896104,0,0.090909091,0,0.012987013,0,0,0,0.012987013,0.142857143,0.025974026,0.064935065,0.025974026,0,0,0.116883117,0,0,0,0,0.012987013,0.012987013,0.012987013,0
48,531434,0.605633803,0.126760563,0.084507042,0,0,0.084507042,0,0,0.042253521,0.112676056,0.056338028,0.070422535,0.042253521,0.056338028,0.028169014,0.070422535,0.014084507,0,0,0.028169014,0.014084507,0.098591549,0.070422535,0.056338028,0.028169014,0,0,0.028169014,0,0.098591549,0,0,0.014084507,0.028169014,0.028169014,0,0,0,0,0.225352113,0.042253521,0.028169014,0.028169014,0.056338028,0.042253521,0,0.028169014,0.028169014,0.014084507,0.014084507,0,0,0,0,0,0,0,0.126760563,0.014084507,0.056338028,0.056338028,0,0,0.014084507,0,0,0,0,0.028169014,0,0.014084507,0
2760,35059,0.358348968,0.016885553,0.00750469,0.001876173,0.001876173,0.001876173,0,0.001876173,0.009380863,0.133208255,0.020637899,0.058161351,0.060037523,0.039399625,0.024390244,0.022514071,0.011257036,0,0,0.028142589,0.003752345,0.033771107,0.076923077,0.090056285,0.022514071,0.001876173,0.00750469,0.003752345,0.009380863,0.015009381,0,0,0.001876173,0.026266417,0.009380863,0.011257036,0.003752345,0,0.001876173,0.166979362,0.024390244,0.033771107,0.022514071,0.016885553,0.009380863,0.015009381,0.039399625,0.018761726,0.020637899,0.00750469,0.005628518,0.003752345,0.030018762,0.00750469,0.009380863,0,0.018761726,0.127579737,0.013133208,0.065666041,0.05065666,0.030018762,0.018761726,0.005628518,0.00750469,0.03564728,0,0,0.031894934,0,0.003752345,0
489,110446,0.475609756,0.024390244,0.012195122,0.012195122,0,0,0,0,0.012195122,0.219512195,0.109756098,0.134146341,0.024390244,0.06097561,0,0.048780488,0.012195122,0,0,0,0.012195122,0.024390244,0.085365854,0.097560976,0.012195122,0,0,0,0.012195122,0.024390244,0,0,0,0.024390244,0.024390244,0,0,0,0,0.304878049,0.036585366,0.085365854,0.109756098,0.012195122,0,0,0.024390244,0.06097561,0.024390244,0,0.024390244,0,0.158536585,0.024390244,0.073170732,0,0.12195122,0.048780488,0,0.012195122,0.024390244,0,0.024390244,0,0,0,0,0,0.073170732,0,0.012195122,0
2096,357991,0.390029326,0.049853372,0.029325513,0.023460411,0,0.005865103,0,0,0.020527859,0.149560117,0.035190616,0.055718475,0.026392962,0.020527859,0.011730205,0.041055718,0.032258065,0,0,0.020527859,0.020527859,0.032258065,0.076246334,0.055718475,0.06744868,0,0.008797654,0.029325513,0.029325513,0.046920821,0.014662757,0,0.008797654,0.014662757,0.008797654,0.008797654,0,0,0,0.161290323,0.049853372,0.020527859,0.032258065,0.029325513,0.002932551,0,0.026392962,0.032258065,0.04398827,0.017595308,0.008797654,0.005865103,0.058651026,0.020527859,0.005865103,0,0.032258065,0.152492669,0.038123167,0.06744868,0.064516129,0.026392962,0.014662757,0.005865103,0.002932551,0.026392962,0,0,0.061583578,0,0.002932551,0
3806,17296,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0.083333333,0,0,0,0,0,0.166666667,0,0.166666667,0,0.083333333,0,0.083333333,0,0,0,0,0,0,0,0
243,23595279,0.227586207,0.013793103,0,0,0,0,0,0,0.013793103,0.048275862,0.006896552,0.027586207,0.048275862,0.013793103,0,0.013793103,0.027586207,0,0,0.034482759,0.020689655,0.048275862,0.013793103,0.020689655,0.020689655,0,0,0.006896552,0.013793103,0.048275862,0.027586207,0,0.006896552,0.034482759,0.006896552,0,0,0,0,0.062068966,0.006896552,0.020689655,0,0,0,0.020689655,0.006896552,0.006896552,0.013793103,0,0,0.006896552,0,0,0,0,0,0.117241379,0.006896552,0.062068966,0.062068966,0.020689655,0.013793103,0.020689655,0.006896552,0.013793103,0,0,0.013793103,0,0,1
909,7657,0.442678227,0.052986513,0.026974952,0.006743738,0,0.009152216,0.002890173,0.00867052,0.026974952,0.117052023,0.021676301,0.075144509,0.066955684,0.063102119,0.013969171,0.029865125,0.012524085,0.001445087,0,0.018304432,0.012524085,0.027456647,0.092003854,0.120905588,0.024566474,0.003371869,0.008188825,0.00433526,0.00867052,0.05105973,0,0,0.013969171,0.05539499,0.015895954,0.024566474,0.001926782,0.009152216,0.000963391,0.176782274,0.022157996,0.023121387,0.02504817,0.018304432,0.016377649,0.016377649,0.034682081,0.02938343,0.015895954,0.004816956,0.007707129,0.002408478,0.059248555,0.009633911,0.048169557,0.000481696,0.002890173,0.098265896,0.018786127,0.054913295,0.025529865,0.029865125,0.020231214,0.004816956,0,0.009633911,0.00433526,0.006743738,0.049614644,0.002408478,0.009152216,0
1059,489199,0.434166104,0.033085753,0.009453072,0.001350439,0.000675219,0.002025658,0.005401756,0,0.0243079,0.108035111,0.032410533,0.075624578,0.06144497,0.062120189,0.008102633,0.018906144,0.026333558,0.001350439,0,0.031735314,0.01215395,0.03646185,0.083727211,0.11006077,0.027008778,0.002025658,0.016205267,0.003376097,0.005401756,0.03713707,0.002700878,0,0.013504389,0.028359217,0.008777853,0.008102633,0.000675219,0.002700878,0,0.166103984,0.019581364,0.012829169,0.029709656,0.023632681,0.008777853,0.004726536,0.047940581,0.027683997,0.028359217,0.011478731,0.007427414,0.008777853,0.041863606,0.016205267,0.018906144,0.003376097,0.006752194,0.101282917,0.019581364,0.052667117,0.021607022,0.004051317,0.009453072,0.001350439,0.002025658,0.000675219,0.010803511,0.011478731,0.055367995,0.006076975,0.008102633,0
661,23579,0.458609272,0.034768212,0.018211921,0,0.009933775,0.008278146,0,0,0.016556291,0.145695364,0.043046358,0.094370861,0.054635762,0.084437086,0.009933775,0.023178808,0.011589404,0,0,0.034768212,0.013245033,0.033112583,0.086092715,0.099337748,0.036423841,0,0.011589404,0.013245033,0.011589404,0.034768212,0,0,0.011589404,0.043046358,0.009933775,0.028145695,0.003311258,0.001655629,0.001655629,0.274834437,0.028145695,0.048013245,0.051324503,0.044701987,0.011589404,0.016556291,0.059602649,0.051324503,0.026490066,0,0,0.018211921,0.089403974,0.018211921,0.039735099,0.003311258,0.033112583,0.09602649,0.008278146,0.036423841,0.043046358,0.009933775,0.013245033,0.033112583,0.029801325,0.011589404,0,0.001655629,0.041390728,0.001655629,0.011589404,0
1279,319939,0.423784804,0.027843322,0.008022652,0.005191128,0.001887683,0,0,0.000943841,0.020764512,0.114204814,0.034450212,0.090608778,0.058518169,0.067484663,0.011326097,0.036337895,0.012741859,0.001887683,0,0.024539877,0.011326097,0.021708353,0.084473808,0.098159509,0.030674847,0.002831524,0.008966494,0.005663049,0.01321378,0.033506371,0,0,0.014629542,0.041529023,0.012269939,0.012741859,0.001415762,0.000943841,0.001887683,0.193015573,0.021236432,0.030202926,0.034922133,0.028315243,0.007550731,0.010854176,0.047192072,0.029731005,0.016517225,0.003775366,0.004247286,0.00660689,0.07881076,0.010382256,0.067484663,0.001887683,0.004247286,0.103822558,0.02642756,0.0523832,0.028315243,0.017461067,0.02642756,0.005663049,0.002359604,0.008022652,0.003303445,0.002831524,0.041057102,0.001887683,0.009910335,0
