id,pronoun,TenseM,social,affect,cogmech,percept,bio,label
4596,0.074650078,0.054432348,0.079315708,0.032659409,0.160186625,0.032659409,0.068429238,0
29663,0.089820359,0.035383778,0.091997823,0.03375068,0.19760479,0.038105607,0.061513337,0
13932,0.038461538,0.033653846,0.0625,0.052884615,0.139423077,0.076923077,0,0
332584,0.03070761,0.034712951,0.041388518,0.049399199,0.17222964,0.036048064,0.102803738,0
33055,0.033300686,0.013712047,0.029382958,0.052889324,0.206660137,0.002938296,0.115572968,0
185486,0.015991471,0.02771855,0.042643923,0.036247335,0.139658849,0.017057569,0.056503198,0
322401,0.056637168,0.027433628,0.065486726,0.063716814,0.269026549,0.012389381,0.092920354,0
30594,0.015184382,0.034164859,0.015726681,0.031995662,0.122559653,0.035791757,0.132321041,0
366213,0.02443609,0.016917293,0.054511278,0.060150376,0.139097744,0.030075188,0.093984962,0
239466,0,0,0,0,0.25,0,0,0
28585,0.024822695,0.056737589,0.024822695,0.035460993,0.184397163,0.035460993,0.031914894,0
23163,0.022058824,0.018382353,0.022058824,0.046568627,0.111519608,0.025735294,0.167892157,0
65477,0.034482759,0.068965517,0.051724138,0.068965517,0.25862069,0.051724138,0.103448276,0
65931,0.12987013,0.045454545,0.103896104,0.058441558,0.253246753,0.058441558,0.038961039,0
51357,0.057803468,0.052023121,0.061657033,0.04238921,0.142581888,0.040462428,0.077071291,0
149353,0.022774327,0.053830228,0.022774327,0.055900621,0.209109731,0.074534161,0.068322981,0
29481,0.029925187,0.024937656,0.042394015,0.037406484,0.201995012,0.012468828,0.057356608,0
303900,0.055555556,0,0,0,0.111111111,0.055555556,0.055555556,0
58732,0.038961039,0.012987013,0.038961039,0.077922078,0.227272727,0.012987013,0.051948052,0
23218752,0.018252934,0.054758801,0.023468057,0.043024772,0.200782269,0.014341591,0,1
26789156,0.019760056,0.036697248,0.019760056,0.017642908,0.155963303,0.014114326,0.025405787,1
334961,0.044786564,0.034289713,0.044086774,0.046186144,0.240727782,0.019594122,0.130160952,0
238207,0.010050251,0.018425461,0.030150754,0.050251256,0.174204355,0.043551089,0.093802345,0
348278,0.037455105,0.038994356,0.032837352,0.036428938,0.221652129,0.014879425,0.081580298,0
531481,0.048268625,0.019937041,0.082896118,0.0409234,0.174186779,0.031479538,0.069254984,0
60570,0.037209302,0.037209302,0.048837209,0.065116279,0.120930233,0.020930233,0.030232558,0
163969,0.01594533,0.029612756,0.035307517,0.031890661,0.144646925,0.01594533,0.054669704,0
66061,0,0,0,0,0,0.166666667,0,0
49879,0.027027027,0.027027027,0.081081081,0.054054054,0.202702703,0.040540541,0,0
25735077,0.023054755,0.034582133,0.037463977,0.017291066,0.132564841,0.034582133,0.017291066,1
42926,0.060606061,0.038123167,0.027370479,0.039100684,0.197458456,0.025415445,0.065493646,0
24536280,0.032374101,0.061151079,0.057553957,0.028776978,0.125899281,0.043165468,0.007194245,1
105192,0.028436019,0.030805687,0.035545024,0.035545024,0.170616114,0.016587678,0.047393365,0
23633101,0.016666667,0.066666667,0.104761905,0.042857143,0.142857143,0.011904762,0.033333333,1
22992,0.021778584,0.034482759,0.045372051,0.030852995,0.186932849,0.019963702,0.050816697,0
90683,0.008830022,0.006622517,0.026490066,0.041942605,0.183222958,0.033112583,0.105960265,0
43102,0.056603774,0.075471698,0.056603774,0.018867925,0.169811321,0,0.018867925,0
34964,0.016835017,0.023569024,0.016835017,0.04040404,0.163299663,0.026936027,0.025252525,0
164035,0.055555556,0,0.055555556,0,0.055555556,0.055555556,0.111111111,0
524545,0.048806941,0.020607375,0.082429501,0.037960954,0.173535792,0.030368764,0.071583514,0
213848,0.04,0.048,0.04,0.04,0.152,0.016,0.032,0
298775,0.023299161,0.024231128,0.030754893,0.054054054,0.190121156,0.022367195,0.130475303,0
26253631,0.049597855,0.025469169,0.045576408,0.029490617,0.203753351,0.020107239,0.014745308,1
321979,0,0.027027027,0,0.054054054,0.054054054,0.081081081,0.081081081,0
53201,0.052036199,0.026244344,0.053393665,0.076470588,0.214027149,0.01719457,0.098642534,0
264916,0.018615752,0.029116945,0.022434368,0.040572792,0.230548926,0.026252983,0.144152745,0
22689,0.058536585,0.048780488,0.029268293,0.024390244,0.141463415,0.092682927,0.03902439,0
56506,0.083333333,0,0.083333333,0,0.25,0,0,0
65866,0.051569507,0.049327354,0.060538117,0.042600897,0.233183857,0.004484305,0.100896861,0
25720974,0.028376844,0.040862656,0.010215664,0.034052213,0.114642452,0.011350738,0.010215664,1
25871601,0.123595506,0.051364366,0.119582665,0.039325843,0.207865169,0.024077047,0.016051364,1
26280742,0.040625,0.03125,0.05,0.071875,0.103125,0,0.00625,1
23730310,0.028846154,0.019230769,0.027644231,0.080528846,0.170673077,0.038461538,0.102163462,1
27068,0.039014374,0.078028747,0.032854209,0.026694045,0.162217659,0.032854209,0.098562628,0
348219,0.036108325,0.025075226,0.02106319,0.056168506,0.179538616,0.029087262,0.12337011,0
26454738,0.019528072,0.036615134,0.031733116,0.030919447,0.101708706,0.020341741,0.017087063,1
358412,0.090163934,0.032786885,0.081967213,0.016393443,0.204918033,0.016393443,0.040983607,0
34502,0.024881517,0.027251185,0.027251185,0.048578199,0.199052133,0.018957346,0.041469194,0
66472,0.074468085,0.042553191,0.053191489,0.031914894,0.159574468,0.063829787,0.063829787,0
23305301,0.065406977,0.042151163,0.085755814,0.037790698,0.095930233,0.01744186,0.014534884,1
26531601,0.01459854,0.020072993,0.023722628,0.063868613,0.231751825,0.005474453,0.023722628,1
29885,0.074534161,0.01242236,0.074534161,0.068322981,0.155279503,0.037267081,0,0
62957,0.071428571,0.071428571,0.071428571,0,0.071428571,0.142857143,0,0
24836,0.024344569,0.035580524,0.056179775,0.056179775,0.198501873,0.020599251,0.102996255,0
38617,0.026193248,0.021536671,0.028521537,0.051222352,0.188591385,0.013969732,0.144935972,0
1752,0.027075812,0.05234657,0.0433213,0.010830325,0.157039711,0.036101083,0.092057762,0
25793483,0.010752688,0.032258065,0.018817204,0.040322581,0.132616487,0.05734767,0.006272401,1
350934,0.024137931,0.029310345,0.032758621,0.04137931,0.144827586,0.03362069,0.087068966,0
360831,0.024691358,0.040564374,0.031746032,0.052910053,0.183421517,0.012345679,0.084656085,0
36266,0.021865889,0.014577259,0.042274052,0.029154519,0.16909621,0.049562682,0.106413994,0
139678,0.035550459,0.037844037,0.029816514,0.038990826,0.194954128,0.018348624,0.118119266,0
23568360,0.006858711,0.0260631,0.004115226,0.013717421,0.117969822,0.009602195,0.031550069,1
9704,0,0,0,0,0,0,0,0
51457,0.008356546,0.013927577,0.008356546,0.055710306,0.155988858,0.052924791,0.136490251,0
333777,0.027027027,0,0.054054054,0.081081081,0.027027027,0,0,0
334614,0.027932961,0.026536313,0.018156425,0.048882682,0.177374302,0.043296089,0.104748603,0
223900,0.03675919,0.03675919,0.031507877,0.083270818,0.213803451,0.024006002,0.102775694,0
366329,0.017167382,0.040057225,0.022889843,0.037195994,0.163090129,0.022889843,0.097281831,0
26297117,0.029213483,0.060674157,0.038202247,0.03258427,0.108988764,0.017977528,0.011235955,1
32898,0.03539823,0.026548673,0.044247788,0.044247788,0.123893805,0.044247788,0.026548673,0
26769,0.02189781,0.00729927,0.02189781,0.02189781,0.204379562,0.02189781,0.04379562,0
26628879,0.031746032,0.052380952,0.03968254,0.026984127,0.20952381,0.017460317,0.003174603,1
31973,0,0,0.022727273,0,0.068181818,0.022727273,0.045454545,0
224156,0.022260274,0.026541096,0.022260274,0.042808219,0.178082192,0.015410959,0.11130137,0
24030794,0.025896414,0.041832669,0.041832669,0.035856574,0.141434263,0.03187251,0.027888446,1
25014585,0.073951435,0.046357616,0.084988962,0.060706402,0.222958057,0.027593819,0.016556291,1
488744,0.086134454,0.052521008,0.048319328,0.045168067,0.193277311,0.027310924,0.008403361,0
23670895,0.023890785,0.030716724,0.029010239,0.040955631,0.187713311,0.037542662,0.005119454,1
334842,0.030434783,0.042028986,0.034782609,0.034782609,0.185507246,0.026086957,0.107246377,0
330190,0.027863777,0.03869969,0.037151703,0.035603715,0.178018576,0.024767802,0.116099071,0
29801,0.055480379,0.052774019,0.040595399,0.047361299,0.163734777,0.01759134,0.047361299,0
51343,0,0,0,0,0,0,0,0
168115,0.008993576,0.015417559,0.005995717,0.033832976,0.097216274,0.056102784,0.109207709,0
26101786,0.014028056,0.03006012,0.034068136,0.03006012,0.100200401,0.006012024,0.014028056,1
25254516,0.033685601,0.066050198,0.068031704,0.055482166,0.172391017,0.022457067,0.031704095,1
2860,0.022988506,0.03256705,0.017241379,0.045977011,0.17816092,0.022988506,0.143678161,0
25805865,0.039332539,0.079856973,0.056615018,0.034564958,0.144219309,0.023837902,0.008939213,1
185708,0.022756005,0.022756005,0.020859671,0.054993679,0.213021492,0.013274336,0.117572693,0
16670,0.166666667,0.166666667,0.166666667,0.083333333,0.25,0.166666667,0,0
331733,0.058746736,0.039164491,0.075718016,0.044386423,0.195822454,0.027415144,0.095300261,0
25748982,0.046826223,0.053069719,0.040582726,0.029136316,0.126951093,0.032258065,0.006243496,1
222039,0,0,0,0,0.5,0,0,0
31933,0,0,0,0.166666667,0,0.083333333,0,0
59372,0,0.1,0,0.1,0.15,0.05,0.05,0
96613,0.02247191,0.028089888,0.081460674,0.04494382,0.233146067,0.016853933,0.092696629,0
66145,0.014413519,0.014413519,0.023856859,0.031312127,0.122266402,0.012922465,0.031809145,0
33931,0.022167488,0.032019704,0.032019704,0.032019704,0.18226601,0.017241379,0.024630542,0
191027,0.019292605,0.018833257,0.0202113,0.048231511,0.16766192,0.075333027,0.108865411,0
273533,0.2,0,0.2,0.4,0,0,0,0
526049,0,0,0,0,0,0,0,0
23719350,0.010262258,0.023945268,0.025085519,0.031927024,0.090079818,0.007981756,0.003420753,1
49644,0,0,0,0,0,0.142857143,0,0
526183,0.045320197,0.022660099,0.079802956,0.042364532,0.171428571,0.030541872,0.066009852,0
23958232,0.014851485,0.053630363,0.044554455,0.01650165,0.115511551,0.02640264,0.00330033,1
154023,0.026659412,0.02992383,0.028291621,0.049510337,0.149075082,0.027747552,0.122959739,0
23099271,0.022727273,0.054545455,0.061363636,0.043181818,0.136363636,0.036363636,0.027272727,1
369566,0.042600897,0.021300448,0.048206278,0.100896861,0.19058296,0.056053812,0.060538117,0
40073,0.022222222,0,0.022222222,0.033333333,0.166666667,0.011111111,0.177777778,0
35291,0.037037037,0.037037037,0,0.111111111,0.296296296,0,0.037037037,0
163717,0.038903061,0.02997449,0.035714286,0.038265306,0.15369898,0.038265306,0.09502551,0
313024,0.047169811,0.026205451,0.027253669,0.05870021,0.198113208,0.025157233,0.102725367,0
9498,0.076923077,0.025641026,0.128205128,0.205128205,0.153846154,0.076923077,0.025641026,0
22897543,0.017110266,0.039923954,0.019011407,0.022813688,0.13878327,0.003802281,0.001901141,1
25946803,0.084645669,0.072834646,0.13484252,0.034448819,0.151574803,0.033464567,0.017716535,1
23026228,0.087400398,0.036354582,0.084910359,0.040836653,0.176045817,0.031623506,0.023157371,1
190855,0.036842105,0.045614035,0.050877193,0.028070175,0.170175439,0.035087719,0.068421053,0
351332,0.046861185,0.023872679,0.028293546,0.058355438,0.187444739,0.026525199,0.109637489,0
5741,0.059021922,0.040472175,0.070826307,0.043844857,0.209106239,0.015177066,0.077571669,0
32330,0.104477612,0.059701493,0.119402985,0.059701493,0.179104478,0.059701493,0,0
24133846,0.012933969,0.038801906,0.032675289,0.029271613,0.119809394,0.012253233,0.01837985,1
338689,0.025572005,0.0269179,0.02153432,0.053835801,0.161507402,0.02422611,0.098250336,0
255099,0.032128514,0.016064257,0.032128514,0.0562249,0.100401606,0.036144578,0.204819277,0
40864,0.071428571,0,0.142857143,0,0.285714286,0.071428571,0.071428571,0
8108,0.027160494,0.039506173,0.024691358,0.054320988,0.224691358,0.034567901,0.143209877,0
328112,0.034536892,0.039246468,0.064364207,0.051805338,0.210361068,0.004709576,0.051805338,0
8162,0.020618557,0.051546392,0.030927835,0.020618557,0.103092784,0.030927835,0.030927835,0
23516633,0.085333333,0.050666667,0.085333333,0.074666667,0.192,0.021333333,0.016,1
315409,0.022792023,0.029439696,0.018993352,0.033238367,0.155745489,0.024691358,0.118708452,0
358044,0.023186683,0.020214031,0.03626635,0.049346017,0.163495838,0.021403092,0.118906064,0
23488259,0.051383399,0.053359684,0.100790514,0.065217391,0.14229249,0.059288538,0.011857708,1
146828,0.029976941,0.021521906,0.03151422,0.049192929,0.180630284,0.022290546,0.169869331,0
26250396,0.007440476,0.014880952,0.037202381,0.025297619,0.166666667,0,0.005952381,1
28610,0.010638298,0.014184397,0.007092199,0.042553191,0.117021277,0.070921986,0.092198582,0
492878,0.034482759,0.023872679,0.026525199,0.031830239,0.172413793,0.023872679,0.045092838,0
40438,0.040712468,0.017811705,0.038167939,0.058524173,0.157760814,0.020356234,0.045801527,0
40913,0.15,0.05,0.2,0.05,0,0,0,0
24113174,0.003646973,0.028446389,0.03646973,0.014587892,0.114514953,0.014587892,0.003646973,1
273948,0.02640264,0.031353135,0.021452145,0.034653465,0.161716172,0.054455446,0.070957096,0
9152,0.045639772,0.0399348,0.037489813,0.030969845,0.185819071,0.064384678,0.071719641,0
15373,0,0.1,0,0.1,0,0.2,0,0
39059,0.088235294,0,0.088235294,0.088235294,0.088235294,0.058823529,0.029411765,0
58518,0.096774194,0.129032258,0.112903226,0,0.258064516,0,0.080645161,0
25438060,0.024725275,0.06043956,0.016483516,0.024725275,0.162087912,0.052197802,0.008241758,1
325885,0.058894231,0.045673077,0.061298077,0.033653846,0.132211538,0.033653846,0.115384615,0
335054,0.041628122,0.024051804,0.024051804,0.055504163,0.181313599,0.027752081,0.115633673,0
31969,0.147239264,0.055214724,0.116564417,0.036809816,0.196319018,0.036809816,0.012269939,0
35063,0.1,0,0.4,0.1,0.1,0,0.1,0
120263,0.058002937,0.024229075,0.049926579,0.026431718,0.212922173,0.029368576,0.148311307,0
32262,0.030279503,0.01863354,0.037267081,0.096273292,0.170031056,0.035714286,0.154503106,0
23647054,0.012195122,0.030487805,0.018292683,0.036585366,0.12195122,0.018292683,0.018292683,1
22916695,0.020191286,0.036131775,0.032943677,0.066950053,0.133900106,0.01381509,0.005313496,1
314262,0.042063492,0.026190476,0.041269841,0.058730159,0.178571429,0.072222222,0.115873016,0
25400484,0.013251784,0.016309888,0.014271152,0.019367992,0.095820591,0.012232416,0.004077472,1
87697,0.041814947,0.040925267,0.044483986,0.070729537,0.215747331,0.011565836,0.073843416,0
19877,0.058124174,0.059445178,0.031704095,0.046235139,0.172391017,0.062747688,0.027741083,0
343358,0.020929045,0.034711588,0.026033691,0.047983665,0.231750893,0.016334865,0.094435937,0
13229,0.03960396,0.03960396,0.069306931,0.059405941,0.178217822,0.00990099,0,0
32887,0.040358744,0.01793722,0.049327354,0.062780269,0.179372197,0.01793722,0.049327354,0
245785,0.036779324,0.024850895,0.019880716,0.05666004,0.17693837,0.028827038,0.123260437,0
6597,0.018181818,0,0.018181818,0.036363636,0.254545455,0.018181818,0.036363636,0
11343,0,0,0,0,0,0.1,0,0
49476,0.026915114,0.026915114,0.026915114,0.028985507,0.14699793,0.01242236,0.02484472,0
6435,0.062189055,0.019900498,0.059701493,0.064676617,0.156716418,0.034825871,0.114427861,0
32980,0.030188679,0.011320755,0.037735849,0.064150943,0.181132075,0.022641509,0.045283019,0
320207,0.028117359,0.045232274,0.029339853,0.031784841,0.168704156,0.029339853,0.08190709,0
111921,0,0,0,0.285714286,0,0.285714286,0,0
24157383,0.010685663,0.014247551,0.026714159,0.013357079,0.06411398,0.006233304,0.001780944,1
99600,0.018817204,0.029569892,0.018817204,0.02688172,0.142473118,0.018817204,0.112903226,0
26261295,0.011049724,0.033149171,0.008287293,0.038674033,0.196132597,0.008287293,0.013812155,1
6265,0.083333333,0.083333333,0,0.083333333,0.333333333,0,0.166666667,0
23778820,0.010688043,0.017368069,0.021376086,0.042084168,0.15497662,0.012024048,0.021376086,1
322412,0.036053131,0.037950664,0.051233397,0.041745731,0.174573055,0.024667932,0.039848197,0
214134,0.052631579,0.052631579,0.052631579,0.030075188,0.210526316,0,0.045112782,0
26075824,0.031868132,0.048351648,0.041758242,0.03956044,0.18021978,0.013186813,0.013186813,1
306560,0.031390135,0.035874439,0.038116592,0.031390135,0.17264574,0.015695067,0.013452915,0
338837,0.032924467,0.030987734,0.025823112,0.027759845,0.208521627,0.008392511,0.080697224,0
210531,0.02421875,0.0328125,0.02109375,0.0453125,0.20390625,0.025,0.0984375,0
5914,0.02,0.02,0.04,0.02,0.14,0,0,0
26111227,0.035233161,0.061139896,0.066321244,0.037305699,0.168911917,0.013471503,0.005181347,1
349487,0.071428571,0,0.142857143,0.071428571,0.178571429,0.035714286,0,0
13633,0.017006803,0.020408163,0.020408163,0.040816327,0.139455782,0.017006803,0.054421769,0
22899156,0.053872054,0.047138047,0.03030303,0.023569024,0.158249158,0.04040404,0.050505051,1
56821,0.064655172,0.050287356,0.076149425,0.031609195,0.137931034,0.030172414,0.061781609,0
35327,0.022421525,0.035874439,0.032884903,0.041853513,0.171898356,0.029895366,0.056801196,0
1089,0.072463768,0.038647343,0.077294686,0.038647343,0.212560386,0.077294686,0,0
23296223,0.028985507,0.028985507,0.033444816,0.030100334,0.197324415,0.014492754,0.003344482,1
37182,0,0,0,0.090909091,0.181818182,0.090909091,0,0
23974910,0.018206645,0.041420118,0.036413291,0.039599454,0.125170687,0.013199818,0.017296313,1
273464,0.042253521,0.024413146,0.024413146,0.055399061,0.182159624,0.028169014,0.116431925,0
352194,0.023142509,0.042630938,0.014616322,0.043848965,0.183922046,0.016443362,0.1272838,0
26779384,0.03539823,0.053097345,0.026548673,0.026548673,0.168141593,0.03539823,0.008849558,1
325810,0.090909091,0.060606061,0.060606061,0.03030303,0.121212121,0.03030303,0.090909091,0
23111525,0.059800664,0.054263566,0.069767442,0.033222591,0.131782946,0.031007752,0.023255814,1
99057,0.011278195,0.019736842,0.012218045,0.058270677,0.144736842,0.028195489,0.162593985,0
22431,0.01787592,0.014721346,0.028391167,0.069400631,0.179810726,0.032597266,0.101997897,0
24032416,0.113219895,0.040575916,0.139397906,0.053010471,0.25,0.015706806,0.003272251,1
250328,0.015676568,0.031353135,0.01980198,0.040429043,0.141914191,0.021452145,0.106435644,0
217018,0.04109589,0.024657534,0.025570776,0.060273973,0.173515982,0.03196347,0.114155251,0
23462,0.026642984,0.027827117,0.032563647,0.046181172,0.191237419,0.016577857,0.079336886,0
26319099,0.031973539,0.025358324,0.055126792,0.041896362,0.163175303,0.02646086,0.006615215,1
290680,0.083333333,0,0.083333333,0,0.25,0,0,0
39620,0.103448276,0.034482759,0.094827586,0.086206897,0.25,0.077586207,0.051724138,0
25243515,0.035187287,0.034335982,0.042281498,0.041713961,0.150964813,0.015891033,0.006242906,1
29638,0.048429319,0.027486911,0.058246073,0.042539267,0.160994764,0.051701571,0.103403141,0
181361,0.02375,0.0325,0.0225,0.03875,0.16625,0.025,0.07875,0
319453,0.166666667,0,0.166666667,0,0.166666667,0.166666667,0,0
25179007,0.069651741,0.044776119,0.07960199,0.015920398,0.169154229,0.026865672,0.006965174,1
25995788,0.055952381,0.026190476,0.048809524,0.032142857,0.121428571,0.021428571,0.002380952,1
28683,0.043478261,0.097826087,0.018115942,0.047101449,0.221014493,0.010869565,0.061594203,0
126263,0.021077283,0.028103044,0.032786885,0.088992974,0.18969555,0.023419204,0.110070258,0
23039490,0.03515625,0.041015625,0.033203125,0.072265625,0.138671875,0.01953125,0.009765625,1
34368,0.022332506,0.029776675,0.029776675,0.034739454,0.171215881,0.012406948,0.032258065,0
347483,0.040229885,0.025862069,0.038074713,0.074712644,0.230603448,0.015086207,0.094827586,0
23894,0.058467742,0.050403226,0.080645161,0.048387097,0.139112903,0.040322581,0.088709677,0
6729,0.051926298,0.040201005,0.066164154,0.041876047,0.221105528,0.016750419,0.146566164,0
523138,0.117647059,0,0.117647059,0.176470588,0.176470588,0.117647059,0,0
25406487,0.047735618,0.051407589,0.064871481,0.055079559,0.165238678,0.008567931,0.015911873,1
257349,0.028790787,0.027351248,0.030710173,0.047024952,0.145393474,0.027831094,0.108445298,0
44368,0.04185022,0.026431718,0.055066079,0.059471366,0.213656388,0.015418502,0.088105727,0
24162098,0.060606061,0.056818182,0.056818182,0.026515152,0.121212121,0.011363636,0.011363636,1
129351,0.034623218,0.040733198,0.054989817,0.052953157,0.213849287,0.00610998,0.046843177,0
72979,0.019955654,0.024390244,0.019955654,0.037694013,0.155210643,0.048780488,0.062084257,0
311054,0.01585504,0.021140053,0.018120045,0.038505096,0.146847867,0.041902605,0.090977727,0
485160,0,0.111111111,0,0.111111111,0.111111111,0.222222222,0,0
47116,0.054198134,0.025766326,0.055530875,0.075966237,0.215015549,0.016881386,0.099955575,0
285493,0.02373247,0.029126214,0.026968716,0.031283711,0.195253506,0.021574973,0.074433657,0
315889,0.054062803,0.027840725,0.05082551,0.046940758,0.227905471,0.02039495,0.114276465,0
22194,0.003225806,0.009677419,0.003225806,0.074193548,0.190322581,0.022580645,0.109677419,0
342608,0.026354319,0.036603221,0.035139092,0.036603221,0.175695461,0.023426061,0.109809663,0
23468630,0.03030303,0.015151515,0.022727273,0.007575758,0.121212121,0.037878788,0.007575758,1
235121,0.019678923,0.034179182,0.02589332,0.047643708,0.225789746,0.017607457,0.089073019,0
23020668,0.021563342,0.029649596,0.064690027,0.061994609,0.134770889,0.113207547,0.037735849,1
63444,0.097560976,0,0.073170732,0,0.146341463,0,0.024390244,0
102764,0.014641288,0.042459736,0.052708638,0.040995608,0.229868228,0.014641288,0.143484627,0
532424,0.107142857,0.023809524,0.107142857,0.047619048,0.202380952,0.011904762,0,0
203721,0.025089606,0.025089606,0.035842294,0.082437276,0.154121864,0.021505376,0.05734767,0
533658,0.054545455,0.018181818,0.054545455,0.018181818,0.127272727,0.090909091,0,0
294162,0.054054054,0.067567568,0.054054054,0.054054054,0.148648649,0.033783784,0.040540541,0
24543603,0.039717564,0.040600177,0.049426302,0.019417476,0.165048544,0.01059135,0.0070609,1
23538164,0.077327327,0.057057057,0.087087087,0.035285285,0.163663664,0.012762763,0.027027027,1
23020399,0.033653846,0.033653846,0.055288462,0.052884615,0.134615385,0.019230769,0.002403846,1
531989,0.111111111,0.024691358,0.086419753,0.024691358,0.197530864,0.012345679,0,0
50096,0.034482759,0.034482759,0.034482759,0.034482759,0.137931034,0.103448276,0,0
12647,0.061302682,0.04789272,0.059386973,0.034482759,0.204980843,0.01532567,0.068965517,0
158713,0.080291971,0.0243309,0.065693431,0.063260341,0.192214112,0.03163017,0.111922141,0
26683004,0.044280443,0.055350554,0.04797048,0.036900369,0.143911439,0.018450185,0.029520295,1
218731,0.038246269,0.023320896,0.02238806,0.061567164,0.172574627,0.031716418,0.115671642,0
24215461,0.020044543,0.028953229,0.051224944,0.062360802,0.167037862,0.013363029,0.086859688,1
788,0,0.333333333,0,0.333333333,0,0,0,0
221568,0,0,0,0,0.1,0.1,0,0
255580,0.037709497,0.026536313,0.041899441,0.072625698,0.203910615,0.030726257,0.081005587,0
22709,0.024390244,0.02532833,0.012195122,0.024390244,0.187617261,0.039399625,0.067542214,0
25196637,0.028184893,0.031003382,0.027621195,0.03945885,0.218714769,0.019729425,0.148816234,1
25495257,0.00750469,0.013133208,0.037523452,0.101313321,0.191369606,0.011257036,0,1
59345,0.041666667,0.051470588,0.039215686,0.029411765,0.200980392,0.014705882,0.085784314,0
156507,0.068965517,0.034482759,0.137931034,0,0.172413793,0.034482759,0,0
360853,0.018302829,0.019966722,0.023294509,0.037437604,0.209650582,0.032445923,0.108985025,0
146395,0.070588235,0.028235294,0.054117647,0.063529412,0.181176471,0.028235294,0.124705882,0
250354,0.041153456,0.036226634,0.035647008,0.059266773,0.211418635,0.011882336,0.069989857,0
491781,0.065217391,0.032608696,0.076086957,0.02173913,0.206521739,0.032608696,0.010869565,0
42012,0.035443038,0.021940928,0.040506329,0.030379747,0.136708861,0.017721519,0.108016878,0
227214,0.045053004,0.025618375,0.026501767,0.059187279,0.182862191,0.03180212,0.109540636,0
153751,0.058724832,0.035794183,0.053131991,0.045302013,0.192393736,0.024049217,0.043624161,0
201637,0.032323232,0.032323232,0.046464646,0.04040404,0.177777778,0.02020202,0.042424242,0
26442783,0.067073171,0.049651568,0.118466899,0.067944251,0.162891986,0.030487805,0.026132404,1
99632,0.019125683,0.027322404,0.019125683,0.027322404,0.144808743,0.019125683,0.114754098,0
33115,0.019138756,0.033492823,0.057416268,0.028708134,0.138755981,0.043062201,0.04784689,0
279935,0.029304029,0.031746032,0.018315018,0.046398046,0.178266178,0.041514042,0.101343101,0
23952710,0.034615385,0.042307692,0.046923077,0.054615385,0.195384615,0.019230769,0.029230769,1
25583,0.053817272,0.051314143,0.048811014,0.052565707,0.190237797,0.027534418,0.062578223,0
315806,0.008356546,0.04178273,0.012999071,0.034354689,0.147632312,0.019498607,0.033426184,0
28337,0.039737991,0.03580786,0.041484716,0.054585153,0.207860262,0.013973799,0.1069869,0
47556,0.069767442,0.023255814,0.069767442,0.023255814,0.255813953,0.023255814,0.046511628,0
590,0.041666667,0.020833333,0.041666667,0.083333333,0.083333333,0.0625,0.041666667,0
23238093,0.03515625,0.046875,0.0390625,0.0546875,0.1875,0.01171875,0,1
39144,0.036286019,0.028815368,0.036286019,0.026680896,0.194236926,0.021344717,0.062966916,0
14073,0.067567568,0.081081081,0.040540541,0.013513514,0.27027027,0.013513514,0.040540541,0
12830,0.05794702,0.019039735,0.053807947,0.02897351,0.218543046,0.029801325,0.14486755,0
222624,0,0,0,0.125,0.125,0,0.25,0
74564,0.01208981,0.041450777,0.051813472,0.037996546,0.236614853,0.015544041,0.155440415,0
26751465,0.032663317,0.060301508,0.047738693,0.025125628,0.17839196,0.042713568,0.012562814,1
130455,0.037230082,0.028294862,0.028294862,0.04988831,0.184661206,0.031273269,0.098287416,0
58274,0,0,0,0,0,0.166666667,0,0
9813,0,0,0,0,0,0.2,0,0
23186102,0.030007502,0.040510128,0.050262566,0.040510128,0.135783946,0.019504876,0.030757689,1
23519144,0.014150943,0.036163522,0.056603774,0.025157233,0.147798742,0.011006289,0.007861635,1
41798,0.046979866,0.026845638,0.053691275,0.040268456,0.22147651,0.040268456,0.033557047,0
36997,0.066964286,0.008928571,0.075892857,0.098214286,0.151785714,0.040178571,0.058035714,0
23721305,0.049553209,0.025995126,0.04549147,0.020308692,0.094232331,0.017059301,0.004874086,1
171706,0.032451923,0.036057692,0.024038462,0.042067308,0.155048077,0.049278846,0.122596154,0
49600,0.106382979,0.085106383,0.085106383,0.127659574,0.212765957,0.127659574,0.021276596,0
322984,0.052529183,0.054474708,0.056420233,0.036964981,0.138132296,0.042801556,0.077821012,0
139743,0.038692462,0.029352902,0.036691127,0.041360907,0.162108072,0.042028019,0.097398266,0
88108,0.008526188,0.020706456,0.007308161,0.035322777,0.191230207,0.035322777,0.047503045,0
24477964,0.014770585,0.028284098,0.043054683,0.052168448,0.150534255,0.010685104,0.003142678,1
348319,0.026119403,0.013059701,0.037313433,0.020522388,0.115671642,0.027985075,0.117537313,0
488865,0.1,0.3,0.1,0.1,0.2,0,0,0
37672,0.128205128,0.076923077,0.102564103,0,0.153846154,0,0.051282051,0
527313,0.023715415,0.051383399,0.055335968,0.039525692,0.181818182,0.019762846,0.015810277,0
110441,0.044546851,0.056835637,0.044546851,0.047619048,0.193548387,0.023041475,0.078341014,0
20147,0.053482587,0.021144279,0.062189055,0.034825871,0.175373134,0.007462687,0.004975124,0
30083,0.077777778,0.033333333,0.072222222,0.069444444,0.15,0.05,0.038888889,0
47804,0.016885553,0.022514071,0.028142589,0.028142589,0.206378987,0.05065666,0.020637899,0
